brand,sku,name,description,price,currency,image_url,section
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_1_1_1.jpg?ts=1691143602663,MAN
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_2_1_1.jpg?ts=1691143602184,MAN
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_2_2_1.jpg?ts=1691143602614,MAN
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_2_3_1.jpg?ts=1691143603207,MAN
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_2_4_1.jpg?ts=1691143602647,MAN
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_6_1_1.jpg?ts=1691076764895,MAN
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_6_2_1.jpg?ts=1691076764912,MAN
Zara,272145190-250-2,BASIC PUFFER JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/6985/450/250/2/w/1920/6985450250_6_3_1.jpg?ts=1691076765246,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/8896/675/800/2/w/1920/8896675800_1_1_1.jpg?ts=1707215340123,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/8896/675/800/2/w/1920/8896675800_2_1_1.jpg?ts=1707215339442,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/8896/675/800/2/w/1920/8896675800_2_2_1.jpg?ts=1707215339447,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/8896/675/800/2/w/1920/8896675800_2_3_1.jpg?ts=1707215339263,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/8896/675/800/2/w/1920/8896675800_2_4_1.jpg?ts=1707215341196,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/8896/675/800/2/w/1920/8896675800_2_5_1.jpg?ts=1707215340176,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/8896/675/800/2/w/1920/8896675800_2_6_1.jpg?ts=1707215341193,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/8896/675/800/2/w/1920/8896675800_6_1_1.jpg?ts=1696921814938,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/8896/675/800/2/w/1920/8896675800_6_2_1.jpg?ts=1696921815489,MAN
Zara,324052738-800-46,TUXEDO JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/8896/675/800/2/w/1920/8896675800_6_3_1.jpg?ts=1696921818078,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/1564/700/800/2/w/1920/1564700800_1_1_1.jpg?ts=1689605442163,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/1564/700/800/2/w/1920/1564700800_2_1_1.jpg?ts=1689605445145,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/1564/700/800/2/w/1920/1564700800_2_2_1.jpg?ts=1689605443271,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/1564/700/800/2/w/1920/1564700800_2_3_1.jpg?ts=1689605442393,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/1564/700/800/2/w/1920/1564700800_2_4_1.jpg?ts=1689605446770,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/1564/700/800/2/w/1920/1564700800_2_5_1.jpg?ts=1689605447624,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/8288/510/800/2/w/1920/8288510800_6_1_1.jpg?ts=1689590970125,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/8288/510/800/2/w/1920/8288510800_6_2_1.jpg?ts=1689590970452,MAN
Zara,335342680-800-44,SLIM FIT SUIT JACKET,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,129,USD,https://static.zara.net/photos///2023/I/0/2/p/8288/510/800/2/w/1920/8288510800_6_3_1.jpg?ts=1689590971512,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/5955/218/401/2/w/1920/5955218401_1_1_1.jpg?ts=1707214679962,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/5955/218/401/2/w/1920/5955218401_2_1_1.jpg?ts=1707214679718,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/5955/218/401/2/w/1920/5955218401_2_2_1.jpg?ts=1707214679446,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/5955/218/401/2/w/1920/5955218401_2_3_1.jpg?ts=1707214679139,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/5955/218/401/2/w/1920/5955218401_2_4_1.jpg?ts=1707214679971,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/5955/218/401/2/w/1920/5955218401_2_5_1.jpg?ts=1707214680859,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/5955/218/401/2/w/1920/5955218401_6_1_1.jpg?ts=1691417639331,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2023/I/0/1/p/5955/218/401/2/w/1920/5955218401_6_2_1.jpg?ts=1691574966606,MAN
Zara,313854165-401-46,100% WOOL SUIT JACKET,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/5955/218/401/2/w/1920/5955218401_6_3_1.jpg?ts=1691417639594,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/305/800/2/w/1920/4302305800_2_1_1.jpg?ts=1696577676839,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/305/800/2/w/1920/4302305800_2_4_1.jpg?ts=1696577677962,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/305/800/2/w/1920/4302305800_1_1_1.jpg?ts=1696577676945,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/305/800/2/w/1920/4302305800_2_2_1.jpg?ts=1696577677170,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/305/800/2/w/1920/4302305800_2_3_1.jpg?ts=1696577676496,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2024/V/0/2/p/4302/305/800/2/w/1920/4302305800_6_1_1.jpg?ts=1703838861782,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2024/V/0/2/p/4302/305/800/2/w/1920/4302305800_6_2_1.jpg?ts=1703838861699,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2024/V/0/2/p/4302/305/800/2/w/1920/4302305800_6_3_1.jpg?ts=1703838861749,MAN
Zara,312372602-800-2,100% FEATHER FILL PUFFER JACKET,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,169,USD,https://static.zara.net/photos///2024/V/0/2/p/4302/305/800/2/w/1920/4302305800_6_4_1.jpg?ts=1703838861732,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_1_1_1.jpg?ts=1707230748539,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_2_1_1.jpg?ts=1707230496410,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_2_2_1.jpg?ts=1707230497062,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_2_3_1.jpg?ts=1707230496940,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_2_4_1.jpg?ts=1707230497747,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_2_5_1.jpg?ts=1707230498038,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_2_6_1.jpg?ts=1707230498074,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_2_7_1.jpg?ts=1707230498630,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/2/p/4303/266/251/2/w/1920/4303266251_6_1_1.jpg?ts=1706717230725,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/2/p/4303/266/251/2/w/1920/4303266251_6_2_1.jpg?ts=1706717230385,MAN
Zara,328250627-251-46,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169,USD,https://static.zara.net/photos///2024/V/0/2/p/4303/266/251/2/w/1920/4303266251_6_3_1.jpg?ts=1706717232493,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_1_1_1.jpg?ts=1704800281042,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_2_1_1.jpg?ts=1704800283208,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_2_2_1.jpg?ts=1704800283276,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_2_3_1.jpg?ts=1704800280937,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_2_4_1.jpg?ts=1704800283479,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_2_5_1.jpg?ts=1704800283218,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_6_1_1.jpg?ts=1704725643925,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_6_2_1.jpg?ts=1704725643849,MAN
Zara,317107014-707-2,TEXTURED WEAVE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,89.9,USD,https://static.zara.net/photos///2024/V/0/2/p/1608/101/707/2/w/1920/1608101707_6_3_1.jpg?ts=1704725644756,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_1_1_1.jpg?ts=1706277560254,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_2_1_1.jpg?ts=1706277559732,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_2_2_1.jpg?ts=1706277559746,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_2_3_1.jpg?ts=1706277559972,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_2_4_1.jpg?ts=1706277560551,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_2_5_1.jpg?ts=1706277560007,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_6_1_1.jpg?ts=1706093233516,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_6_2_1.jpg?ts=1706093233722,MAN
Zara,328594167-800-46,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_6_3_1.jpg?ts=1706093234491,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_1_1_1.jpg?ts=1687331082060,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_2_1_1.jpg?ts=1687331082395,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_2_2_1.jpg?ts=1687331082230,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_2_3_1.jpg?ts=1687331081886,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_2_4_1.jpg?ts=1687331082553,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_6_1_1.jpg?ts=1686910791151,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_6_2_1.jpg?ts=1686910791096,MAN
Zara,267133943-711-2,LIGHTWEIGHT PUFFER JACKET,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,https://static.zara.net/photos///2023/I/0/2/p/4302/520/711/2/w/1920/4302520711_6_3_1.jpg?ts=1686910792604,MAN
